p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,datagenes,external_gene_name,ensembl_gene_id,description,human_ortholog,humangene,human_description
1.569592924377406e-96,0.7152685885826999,1,0.967,1.1356004807870532e-92,11,rps18,rps18,ENSNFUG00015015089,ribosomal protein S18,ENSG00000231500,RPS18,ribosomal protein S18
7.521959744656571e-96,0.7021337274792439,1,0.985,5.4421378752590296e-92,11,ybx1,ybx1,ENSNFUG00015023800,Y box binding protein 1,ENSG00000065978,YBX1,Y-box binding protein 1
2.621727429352351e-95,0.8991149245476362,0.834,0.326,1.896819795136426e-91,11,Nfu-g-1-011800,NA,NA,NA,NA,NA,NA
4.684087774580352e-95,0.6066367918314833,0.538,0.14,3.388937504908885e-91,11,mrpl14,mrpl14,ENSNFUG00015003360,mitochondrial ribosomal protein L14,ENSG00000180992,MRPL14,mitochondrial ribosomal protein L14
4.907577702435549e-95,0.5037958839286809,0.434,0.098,3.5506324677121197e-91,11,DDX24,DDX24,ENSNFUG00015019882,DEAD-box helicase 24,ENSG00000089737,DDX24,DEAD-box helicase 24
2.820307885664147e-94,0.8281469294902686,0.99,0.755,2.0404927552780106e-90,11,MIBP2,MIBP2,ENSNFUG00015011622,nicotinamide riboside kinase 2-like,ENSG00000077009,NMRK2,nicotinamide riboside kinase 2
2.997729132318919e-94,0.6507507710154181,0.642,0.2,2.168857027232738e-90,11,MRPL51,MRPL51,ENSNFUG00015002713,mitochondrial ribosomal protein L51,ENSG00000111639,MRPL51,mitochondrial ribosomal protein L51
7.237645072151136e-94,0.8138929787685139,1,0.902,5.2364362097013465e-90,11,ENSNFUG00015023353,,ENSNFUG00015023353,NA,,NA,NA
1.355708686941943e-93,0.5552172728078562,1,0.999,9.808552350024958e-90,11,PPT2,PPT2,ENSNFUG00015011780,ribosomal protein S5,ENSG00000083845,RPS5,ribosomal protein S5
1.4428302980652845e-93,0.7117152745314558,0.673,0.216,1.0438877206502334e-89,11,SYNCRIPL,SYNCRIPL,ENSNFUG00015008875,synaptotagmin binding cytoplasmic RNA interacting protein,ENSG00000271793,,"novel protein, SYNCRIP-SNX14 readthrough"
1.4428302980652845e-93,0.7117152745314558,0.673,0.216,1.0438877206502334e-89,11,SYNCRIPL,SYNCRIPL,ENSNFUG00015008875,synaptotagmin binding cytoplasmic RNA interacting protein,ENSG00000135316,SYNCRIP,synaptotagmin binding cytoplasmic RNA interacting protein
8.652671573796951e-93,0.9248798988067057,0.984,0.749,6.2602078836420945e-89,11,CABZ01073085.1,CABZ01073085.1,ENSNFUG00015012230,chaperonin containing TCP1 subunit 2,ENSG00000166226,CCT2,chaperonin containing TCP1 subunit 2
1.72541528845671e-92,0.6799120693198404,1,0.989,1.2483379611984296e-88,11,RPL19,RPL19,ENSNFUG00015003000,60S ribosomal protein L19,ENSG00000108298,RPL19,ribosomal protein L19
1.72541528845671e-92,0.6799120693198404,1,0.989,1.2483379611984296e-88,11,RPL19,RPL19,ENSNFUG00015024411,60S ribosomal protein L19,ENSG00000108298,RPL19,ribosomal protein L19
2.9879220943275134e-92,0.7098743444993698,0.278,0.048,2.161761635245956e-88,11,CDCA7A,CDCA7A,ENSNFUG00015023419,cell division cycle associated 7,ENSG00000144354,CDCA7,cell division cycle associated 7
1.439074372608082e-91,0.6844155526090895,0.522,0.139,1.0411703085819473e-87,11,HSP90B1,HSP90B1,ENSNFUG00015017752,heat shock protein 90 beta family member 1,ENSG00000166598,HSP90B1,heat shock protein 90 beta family member 1
1.7629878278508745e-91,0.918967859898685,0.987,0.723,1.2755216934501076e-87,11,eef1da,eef1da,ENSNFUG00015018822,elongation factor 1-delta-like,ENSG00000114654,EFCC1,EF-hand and coiled-coil domain containing 1
1.8003020794373426e-91,0.6285057347253126,0.527,0.142,1.3025185544729174e-87,11,TWISTNB,TWISTNB,ENSNFUG00015025232,RNA polymerase I subunit F,ENSG00000105849,POLR1F,RNA polymerase I subunit F
2.4141705630162896e-90,0.5411027848981611,1,0.998,1.7466524023422856e-86,11,rpl18a,rpl18a,ENSNFUG00015012549,ribosomal protein L18a,ENSG00000105640,RPL18A,ribosomal protein L18a
3.1438115665766063e-90,1.0289275433791456,0.958,0.576,2.2745476684181747e-86,11,CCT3,CCT3,ENSNFUG00015018467,chaperonin containing TCP1 subunit 3,ENSG00000163468,CCT3,chaperonin containing TCP1 subunit 3
3.1845615068552223e-90,0.6207570473548003,1,0.99,2.3040302502097533e-86,11,rpl23a,rpl23a,ENSNFUG00015024703,ribosomal protein L23a,ENSG00000198242,RPL23A,ribosomal protein L23a
5.5134447446807655e-89,0.6260131062997769,0.665,0.207,3.988977272776534e-85,11,IMP4,IMP4,ENSNFUG00015013349,IMP U3 small nucleolar ribonucleoprotein 4,ENSG00000136718,IMP4,IMP U3 small nucleolar ribonucleoprotein 4
1.353556175509917e-88,0.6242194872925684,0.634,0.192,9.79297892981425e-85,11,bxdc2,bxdc2,ENSNFUG00015001111,biogenesis of ribosomes BRX1,ENSG00000113460,BRIX1,biogenesis of ribosomes BRX1
4.704462340327467e-88,0.5492151916937997,1,0.999,3.4036785032269228e-84,11,RPL7,RPL7,ENSNFUG00015012915,ribosomal protein L7,ENSG00000147604,RPL7,ribosomal protein L7
5.625476238070421e-87,0.8680756930278801,0.99,0.829,4.07003205824395e-83,11,RPL6,RPL6,ENSNFUG00015015428,ribosomal protein L6,ENSG00000089009,RPL6,ribosomal protein L6
6.442293504141675e-87,0.8517720572321295,0.779,0.307,4.6609993502465015e-83,11,C1QBP,C1QBP,ENSNFUG00015024961,complement C1q binding protein,ENSG00000108561,C1QBP,complement C1q binding protein
1.5562374293443614e-86,0.7279584864356143,0.787,0.285,1.1259377801306455e-82,11,NOP56,NOP56,ENSNFUG00015008369,NOP56 ribonucleoprotein,ENSG00000101361,NOP56,NOP56 ribonucleoprotein
1.8976030444994535e-86,0.5248034470728246,0.592,0.172,1.3729158026953546e-82,11,pdia6,pdia6,ENSNFUG00015016298,protein disulfide isomerase family A member 6,ENSG00000143870,PDIA6,protein disulfide isomerase family A member 6
6.857417941668827e-86,0.5044136445129004,0.374,0.083,4.9613418807973963e-82,11,RBM28,RBM28,ENSNFUG00015018231,RNA binding motif protein 28,ENSG00000106344,RBM28,RNA binding motif protein 28
6.76316085091243e-85,0.8742911648703814,0.652,0.233,4.893146875635143e-81,11,paics,paics,ENSNFUG00015017432,uncharacterized LOC107393397,ENSG00000128050,PAICS,phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase
1.5862111712724836e-84,0.6876215873282743,0.81,0.294,1.1476237824156419e-80,11,MRTO4,MRTO4,ENSNFUG00015021189,"MRT4 homolog, ribosome maturation factor",ENSG00000053372,MRTO4,"MRT4 homolog, ribosome maturation factor"
3.486132725246132e-82,0.6577555277488809,0.751,0.278,2.5222170267155767e-78,11,EIF4A3,EIF4A3,ENSNFUG00015003082,eukaryotic translation initiation factor 4A3,ENSG00000141543,EIF4A3,eukaryotic translation initiation factor 4A3
2.485080490140451e-81,0.5003536800082385,0.457,0.122,1.797955734616616e-77,11,DHX15,DHX15,ENSNFUG00015007905,DEAH-box helicase 15,ENSG00000109606,DHX15,DEAH-box helicase 15
2.485080490140451e-81,0.5003536800082385,0.457,0.122,1.797955734616616e-77,11,DHX15,DHX15,ENSNFUG00015023530,pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15-like,ENSG00000109606,DHX15,DEAH-box helicase 15
2.846467207237754e-81,0.5269000520764662,1,0.994,2.059419024436515e-77,11,RPL12,RPL12,ENSNFUG00015003124,ribosomal protein L12,ENSG00000197958,RPL12,ribosomal protein L12
4.1856147227454286e-81,0.5882572333977484,0.574,0.179,3.0282922519063177e-77,11,AIMP1,AIMP1,ENSNFUG00015002116,aminoacyl tRNA synthetase complex interacting multifunctional protein 1,ENSG00000164022,AIMP1,aminoacyl tRNA synthetase complex interacting multifunctional protein 1
1.210547185756903e-80,0.641135505270711,0.631,0.21,8.758308888951192e-77,11,MRPL11,MRPL11,ENSNFUG00015001617,mitochondrial ribosomal protein L11,ENSG00000174547,MRPL11,mitochondrial ribosomal protein L11
1.259254455730836e-80,0.5997371281285647,0.618,0.202,9.110705987212598e-77,11,GSPT2,GSPT2,ENSNFUG00015019322,G1 to S phase transition 1,ENSG00000103342,GSPT1,G1 to S phase transition 1
1.259254455730836e-80,0.5997371281285647,0.618,0.202,9.110705987212598e-77,11,GSPT2,GSPT2,ENSNFUG00015019322,G1 to S phase transition 1,ENSG00000103342,GSPT1,G1 to S phase transition 1
2.0227461033245516e-80,0.5122708001444725,1,0.997,1.463456805755313e-76,11,ENSNFUG00015019823,NA,NA,NA,NA,NA,NA
2.6111359555277294e-80,0.7305252047690687,0.857,0.37,1.8891568638243123e-76,11,gtpbp4,gtpbp4,ENSNFUG00015022116,GTP binding protein 4,ENSG00000107937,GTPBP4,GTP binding protein 4
3.6407301731386715e-80,0.8976292635880427,0.823,0.342,2.6340682802658287e-76,11,SNRPB,SNRPB,ENSNFUG00015010061,small nuclear ribonucleoprotein-associated protein B',ENSG00000125835,SNRPB,small nuclear ribonucleoprotein polypeptides B and B1
7.503924279420273e-80,0.711399126741469,0.771,0.299,5.4290892161605674e-76,11,pno1,pno1,ENSNFUG00015024451,partner of NOB1 homolog,ENSG00000115946,PNO1,partner of NOB1 homolog
6.438346400797214e-79,0.7025595262832898,0.769,0.304,4.658143620976784e-75,11,DDX39A,DDX39A,ENSNFUG00015001735,spliceosome RNA helicase DDX39B-like,ENSG00000123136,DDX39A,DExD-box helicase 39A
1.1648188409662328e-78,0.7730258288624899,0.699,0.269,8.427464314390694e-75,11,EDF1,EDF1,ENSNFUG00015000783,endothelial differentiation related factor 1,ENSG00000107223,EDF1,endothelial differentiation related factor 1
2.973083059763873e-78,0.7803701749728914,0.358,0.086,2.151025593739162e-74,11,RRM1,RRM1,ENSNFUG00015009581,ribonucleoside-diphosphate reductase large subunit,ENSG00000167325,RRM1,ribonucleotide reductase catalytic subunit M1
9.915943857523749e-78,0.556976378776544,1,0.992,7.174185380918432e-74,11,rpl24,rpl24,ENSNFUG00015021304,ribosomal protein L24,ENSG00000114391,RPL24,ribosomal protein L24
1.1500713748712419e-76,0.5031678433261586,1,0.997,8.320766397193435e-73,11,RPL27A,RPL27A,ENSNFUG00015015712,ribosomal protein L27a,ENSG00000166441,RPL27A,ribosomal protein L27a
1.711999829293198e-76,0.5351301441178316,0.283,0.057,1.2386318764936288e-72,11,PAK1IP1,PAK1IP1,ENSNFUG00015011874,PAK1 interacting protein 1,ENSG00000111845,PAK1IP1,PAK1 interacting protein 1
1.8191240497368633e-76,0.6299749456995889,0.725,0.274,1.3161362499846206e-72,11,COA3,COA3,ENSNFUG00015024213,"cytochrome c oxidase assembly factor 3 homolog, mitochondrial",ENSG00000183978,COA3,cytochrome c oxidase assembly factor 3
4.905784930973208e-76,0.5366736582498159,1,0.995,3.5493353975591164e-72,11,UBA52,UBA52,ENSNFUG00015021445,ubiquitin A-52 residue ribosomal protein fusion product 1,ENSG00000221983,UBA52,ubiquitin A-52 residue ribosomal protein fusion product 1
6.31751365257552e-76,0.6909674634406653,0.647,0.232,4.570721127638389e-72,11,phf5a,phf5a,ENSNFUG00015018826,PHD finger protein 5A,ENSG00000100410,PHF5A,PHD finger protein 5A
2.241610305064774e-75,0.5425270940507074,0.997,0.993,1.621805055714364e-71,11,RPL14,RPL14,ENSNFUG00015020642,ribosomal protein L14,ENSG00000188846,RPL14,ribosomal protein L14
3.6069460994629084e-75,0.7423216165120374,0.839,0.368,2.6096255029614143e-71,11,hypk,hypk,ENSNFUG00015007633,huntingtin interacting protein K,ENSG00000242028,HYPK,huntingtin interacting protein K
9.565624779824087e-75,0.5924698513197815,0.392,0.102,6.920729528202727e-71,11,isy1,isy1,ENSNFUG00015007544,ISY1 splicing factor homolog,ENSG00000240682,ISY1,ISY1 splicing factor homolog
9.565624779824087e-75,0.5924698513197815,0.392,0.102,6.920729528202727e-71,11,isy1,isy1,ENSNFUG00015007544,ISY1 splicing factor homolog,ENSG00000261796,ISY1-RAB43,ISY1-RAB43 readthrough
9.886987868396068e-75,0.5639640062281268,1,0.987,7.153235722784555e-71,11,rps26,rps26,ENSNFUG00015010401,ribosomal protein S26,ENSG00000197728,RPS26,ribosomal protein S26
1.5669955963664195e-74,0.8497699840529884,0.639,0.233,1.1337213139711044e-70,11,ranbp1,ranbp1,ENSNFUG00015006202,RAN binding protein 1,,NA,NA
1.0573082739459293e-73,0.501916223924046,1,0.997,7.649625361998798e-70,11,rpl28,rpl28,ENSNFUG00015003622,ribosomal protein L28,ENSG00000108107,RPL28,ribosomal protein L28
3.531306199088173e-73,0.586077413307833,0.6,0.205,2.5549000350402933e-69,11,PSMA5,PSMA5,ENSNFUG00015015714,proteasome 20S subunit alpha 5,ENSG00000143106,PSMA5,proteasome 20S subunit alpha 5
5.694826938619853e-72,0.7348598399979607,0.704,0.279,4.120207290091464e-68,11,snrpg,snrpg,ENSNFUG00015009854,small nuclear ribonucleoprotein polypeptide G,ENSG00000143977,SNRPG,small nuclear ribonucleoprotein polypeptide G
1.616590377840388e-71,0.5761805313260457,0.468,0.144,1.1696031383675208e-67,11,ABCE1,ABCE1,ENSNFUG00015001464,ATP binding cassette subfamily E member 1,ENSG00000164163,ABCE1,ATP binding cassette subfamily E member 1
1.7375313017310592e-71,0.5287802264776871,0.439,0.121,1.2571038968024213e-67,11,PDCD5,PDCD5,ENSNFUG00015001358,programmed cell death 5,ENSG00000105185,PDCD5,programmed cell death 5
1.4083663841960511e-70,0.5706345884175548,1,0.991,1.018953078965843e-66,11,RPL10,RPL10,ENSNFUG00015008333,ribosomal protein L10,ENSG00000147403,RPL10,ribosomal protein L10
1.4083663841960511e-70,0.5706345884175548,1,0.991,1.018953078965843e-66,11,RPL10,RPL10,ENSNFUG00015008333,ribosomal protein L10,ENSG00000165496,RPL10L,ribosomal protein L10 like
2.5858440485697137e-69,0.5208341627382086,0.577,0.196,1.8708581691401878e-65,11,PPIH,PPIH,ENSNFUG00015023794,peptidylprolyl isomerase H,ENSG00000171960,PPIH,peptidylprolyl isomerase H
3.1191589098713494e-69,0.961016858041094,0.429,0.128,2.2567114712919213e-65,11,FEN1,FEN1,ENSNFUG00015004542,flap structure-specific endonuclease 1,ENSG00000168496,FEN1,flap structure-specific endonuclease 1
7.344984148562092e-69,1.0225452724279367,0.966,0.557,5.314096031484674e-65,11,CBX3A,CBX3A,ENSNFUG00015005822,chromobox 3,ENSG00000122565,CBX3,chromobox 3
1.2717947954768609e-67,0.7263071303780957,0.756,0.329,9.201435345275089e-64,11,puf60b,puf60b,ENSNFUG00015013147,poly(U) binding splicing factor 60,ENSG00000179950,PUF60,poly(U) binding splicing factor 60
1.6883668817354952e-67,0.6047986596514865,0.421,0.126,1.2215334389356307e-63,11,EXOSC4,EXOSC4,ENSNFUG00015022960,exosome component 4,ENSG00000178896,EXOSC4,exosome component 4
1.9780747803787193e-67,0.6444465187424822,0.777,0.345,1.4311371036040034e-63,11,CCT7,CCT7,ENSNFUG00015012799,chaperonin containing TCP1 subunit 7,ENSG00000135624,CCT7,chaperonin containing TCP1 subunit 7
9.12378715951448e-67,0.5692084844661711,0.525,0.174,6.601060009908727e-63,11,baz1b,baz1b,ENSNFUG00015008776,bromodomain adjacent to zinc finger domain 1B,ENSG00000009954,BAZ1B,bromodomain adjacent to zinc finger domain 1B
1.1784277621994815e-66,0.57564539846152,0.595,0.209,8.525924859513249e-63,11,USP10,USP10,ENSNFUG00015018889,ubiquitin specific peptidase 10,ENSG00000103194,USP10,ubiquitin specific peptidase 10
1.8144094489805606e-66,0.6276376061936274,0.683,0.277,1.3127252363374355e-62,11,sumo2b,sumo2b,ENSNFUG00015016539,small ubiquitin-related modifier 2-like,ENSG00000177688,SUMO4,small ubiquitin like modifier 4
1.8144094489805606e-66,0.6276376061936274,0.683,0.277,1.3127252363374355e-62,11,sumo2b,sumo2b,ENSNFUG00015016539,small ubiquitin-related modifier 2-like,ENSG00000188612,SUMO2,small ubiquitin like modifier 2
5.786239709309416e-66,0.5308746050198411,0.481,0.148,4.186344429685363e-62,11,cbx1b,cbx1b,ENSNFUG00015011548,chromobox 1,ENSG00000108468,CBX1,chromobox 1
7.726655927862871e-66,0.8069353572004292,0.395,0.114,5.590235563808787e-62,11,RPA2,RPA2,ENSNFUG00015001103,replication protein A2,ENSG00000117748,RPA2,replication protein A2
9.034551427125473e-65,0.5376119659569559,0.545,0.189,6.53649795752528e-61,11,eny2,eny2,ENSNFUG00015002928,ENY2 transcription and export complex 2 subunit,ENSG00000120533,ENY2,ENY2 transcription and export complex 2 subunit
1.4539514240875996e-64,0.9437196272229758,0.371,0.107,1.0519338553273783e-60,11,CHAF1A,CHAF1A,ENSNFUG00015009179,chromatin assembly factor 1 subunit A,ENSG00000167670,CHAF1A,chromatin assembly factor 1 subunit A
2.0541324533403236e-64,0.5882747053862964,0.743,0.304,1.486164829991724e-60,11,EIF6,EIF6,ENSNFUG00015006013,eukaryotic translation initiation factor 6,ENSG00000242372,EIF6,eukaryotic translation initiation factor 6
2.0541324533403236e-64,0.5882747053862964,0.743,0.304,1.486164829991724e-60,11,EIF6,EIF6,ENSNFUG00015006013,eukaryotic translation initiation factor 6,ENSG00000261582,,novel transcript
2.6020629680242973e-64,0.5434913622222387,0.517,0.177,1.882592557365579e-60,11,rnaseh2b,rnaseh2b,ENSNFUG00015017501,"ribonuclease H2, subunit B",ENSG00000136104,RNASEH2B,ribonuclease H2 subunit B
3.051142467011809e-64,0.8830342677717811,0.816,0.369,2.207501574883044e-60,11,H2AFVA,H2AFVA,ENSNFUG00015016651,histone H2A.V,ENSG00000105968,H2AZ2,H2A.Z variant histone 2
8.705350596327058e-64,0.5269864814726759,1,0.989,6.298321156442627e-60,11,RPL5,RPL5,ENSNFUG00015008108,ribosomal protein L5,ENSG00000122406,RPL5,ribosomal protein L5
8.705350596327058e-64,0.5269864814726759,1,0.989,6.298321156442627e-60,11,RPL5,RPL5,ENSNFUG00015019531,60S ribosomal protein L5-like,ENSG00000122406,RPL5,ribosomal protein L5
2.2783618290238123e-63,0.7005963345108333,0.408,0.123,1.6483947832987283e-59,11,nasp,nasp,ENSNFUG00015025195,nuclear autoantigenic sperm protein-like,ENSG00000132780,"NASP",nuclear autoantigenic sperm protein
1.099194315961967e-62,0.6041731722140378,0.803,0.369,7.952670875984832e-59,11,HINT1,HINT1,ENSNFUG00015001856,histidine triad nucleotide binding protein 1,,NA,NA
1.1228824386588831e-62,0.6291156122231939,0.61,0.232,8.12405444369702e-59,11,RBMX,RBMX,ENSNFUG00015003076,RNA binding motif protein X-linked,,NA,NA
1.3484935694811236e-60,0.6172165813589046,0.592,0.223,9.75635097519593e-57,11,clns1a,clns1a,ENSNFUG00015008422,"chloride channel, nucleotide-sensitive, 1A",ENSG00000074201,CLNS1A,chloride nucleotide-sensitive channel 1A
2.703506745376285e-60,0.7404107351493254,0.888,0.478,1.9559871302797423e-56,11,cct5,cct5,ENSNFUG00015015933,"chaperonin containing TCP1, subunit 5 (epsilon)",ENSG00000150753,CCT5,chaperonin containing TCP1 subunit 5
4.7034351506932954e-60,0.5644563369151585,0.722,0.301,3.4029353315265994e-56,11,PPIG,PPIG,ENSNFUG00015024766,peptidylprolyl isomerase G,ENSG00000138398,PPIG,peptidylprolyl isomerase G
1.3651421602001652e-59,0.6476640126676099,0.797,0.376,9.876803529048195e-56,11,Nfu-g-1-009250,NA,NA,NA,NA,NA,NA
4.977047043349086e-59,0.562503585440394,0.61,0.236,3.6008935358630636e-55,11,snrpa1,snrpa1,ENSNFUG00015007275,small nuclear ribonucleoprotein polypeptide A',ENSG00000131876,SNRPA1,small nuclear ribonucleoprotein polypeptide A'
1.1145439184424152e-58,0.6517879601507064,0.914,0.459,8.063725249930875e-55,11,COX5A,COX5A,ENSNFUG00015011071,"cytochrome c oxidase subunit 5A, mitochondrial-like",ENSG00000178741,COX5A,cytochrome c oxidase subunit 5A
1.1145439184424152e-58,0.6517879601507064,0.914,0.459,8.063725249930875e-55,11,COX5A,COX5A,ENSNFUG00015022073,"cytochrome c oxidase subunit 5A, mitochondrial-like",ENSG00000178741,COX5A,cytochrome c oxidase subunit 5A
4.8243158513143865e-58,0.6240336031961281,0.564,0.215,3.4903925184259587e-54,11,NUCKS1A,NUCKS1A,ENSNFUG00015016960,nuclear casein kinase and cyclin dependent kinase substrate 1,ENSG00000069275,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1
9.902578656891047e-57,0.5952085600995685,0.979,0.814,7.164515658260673e-53,11,ENSNFUG00015008722,,ENSNFUG00015008722,polyadenylate-binding protein 1,ENSG00000184388,PABPC1L2B,poly(A) binding protein cytoplasmic 1 like 2B
9.902578656891047e-57,0.5952085600995685,0.979,0.814,7.164515658260673e-53,11,ENSNFUG00015008722,,ENSNFUG00015008722,polyadenylate-binding protein 1,ENSG00000186288,PABPC1L2A,poly(A) binding protein cytoplasmic 1 like 2A
4.150624559512979e-56,0.6321510515617978,0.722,0.324,3.00297686880764e-52,11,U2AF1.1,NA,NA,NA,NA,NA,NA
7.701377647473849e-56,0.5966781316115305,0.54,0.208,5.5719467279473296e-52,11,ESD,ESD,ENSNFUG00015006947,esterase D,ENSG00000139684,ESD,esterase D
4.70277533183295e-55,0.6057371979017232,0.803,0.379,3.4024579525811394e-51,11,SNRPA,SNRPA,ENSNFUG00015021220,small nuclear ribonucleoprotein polypeptide A,ENSG00000077312,SNRPA,small nuclear ribonucleoprotein polypeptide A
8.407301142739408e-55,0.5193063291383483,0.582,0.225,6.082682376771962e-51,11,SRSF11.1,NA,NA,NA,NA,NA,NA
9.864793465983408e-55,0.5074119672141677,0.481,0.177,7.137178072638996e-51,11,PELO,PELO,ENSNFUG00015023099,pelota mRNA surveillance and ribosome rescue factor,ENSG00000152684,PELO,pelota mRNA surveillance and ribosome rescue factor
3.305981707601254e-54,0.7113767185549875,0.964,0.648,2.391877765449507e-50,11,ATP5C1,ATP5C1,ENSNFUG00015004689,ATP synthase F1 subunit gamma,ENSG00000165629,ATP5F1C,ATP synthase F1 subunit gamma
